,vaccine,Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted_Sample_Size,suppression_flag
153,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 2,2025-12-13 00:00:00.0000000,6.0282,2.742,828,0
154,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,43.6173,21.4864,72,0
155,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,33.4625,22.0722,42,0
156,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,66.3197,15.0039,56,0
157,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,3.2742,4.0732,86,0
158,COVID,Substate,Pennsylvania-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,18.7256,12.2073,56,0
159,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 2,2025-12-13 00:00:00.0000000,31.2975,11.155,86,0
160,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,2025-12-13 00:00:00.0000000,60.669,11.5061,86,0
161,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,2025-12-13 00:00:00.0000000,4.7593,1.8239,1525,0
162,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,29.0616,5.8703,719,0
163,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,51.786,12.841,189,0
164,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,34.35,10.9154,189,0
165,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,7.5222,1.3484,13751,0
166,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,4.5718,1.5711,2767,0
167,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,3.9268,0.8269999999999998,9758,0
168,COVID,National,National,Age,6 months-4 years,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,7.5222,1.3484,13751,0
169,COVID,National,National,Mother's Education,Some college,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,3.9268,0.8269999999999998,9758,0
170,COVID,National,National,Health Condition or High Risk for Severe COVID,"No, unknown, refused to has a health condition or is high risk for severe COVID",4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,7.5556,2.0792,2057,0
171,COVID,National,National,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,7.9222,0.9028,44337,0
172,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,33.5632,10.2712,247,0
173,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,32.732,7.5153,511,0
174,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,58.5071,4.9196,1114,0
175,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,3.8933,0.8609999999999999,9241,0
176,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,5.8995,1.8741,4836,0
177,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,62.8384,4.5568,1216,0
178,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,12.0914,1.1279,20974,0
179,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,8.2395,2.7512,1216,0
180,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,17.5709,3.4848,1216,0
181,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,53.4311,8.3083,429,0
182,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,49.2282,9.1105,362,0
183,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,8.709,4.9703,350,0
184,COVID,National,National,Mother's Education,Less than high school,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,4.5718,1.5711,2767,0
185,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,6.3531,2.2502,5964,0
186,COVID,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,6.3531,2.2502,5964,0
187,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,58.1122,3.4072,2439,0
188,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,50.6953,11.1643,168,0
189,COVID,National,National,Health Condition or High Risk for Severe COVID,Has health condition or is high risk for severe COVID,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,10.4698,1.7958,7063,0
190,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,4.5376,1.1092,4061,0
191,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,7.2139,1.8145,2439,0
192,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,49.1134,6.2049,661,0
193,COVID,National,National,Health Condition or High Risk for Severe COVID,Has health condition or is high risk for severe COVID,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,29.1967,7.8804,382,0
194,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,52.663,10.623,289,0
195,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,59.0967,7.8292,511,0
196,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,3.8912,1.6544,1321,0
197,COVID,National,National,Health Condition or High Risk for Severe COVID,"No, unknown, refused to has a health condition or is high risk for severe COVID",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,58.7323,3.7082,2057,0
198,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,9.4038,0.939,24704,0
199,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,11.3513,1.0692,22909,0
200,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,3.2094,0.7167999999999999,8606,0
201,COVID,National,National,Health Condition or High Risk for Severe COVID,"No, unknown, refused to has a health condition or is high risk for severe COVID",4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,7.4185,0.9371,37272,0
202,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,57.6499,4.2903,1305,0
203,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,50.4095,8.8079,350,0
204,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,7.9687,2.4546,1305,0
205,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,8.8797,2.9993,1114,0
206,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,26.3655,3.8179,1305,0
207,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,32.7066,10.351,168,0
208,COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,6.1144,2.9072,625,0
209,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,2.991,0.7109999999999999,7842,0
210,COVID,National,National,Urbanicity,Urban MSA Principal City,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,10.1819,1.3324,11792,0
211,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,7.9883,3.4774,661,0
212,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,51.8811,10.0477,240,0
213,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,9.2922,7.8295,189,0
214,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,12.7292,7.7097,240,0
215,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,6.4084,1.9237,9680,0
216,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,22.469,8.1387,240,0
217,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,67.9346,7.0062,549,0
218,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,56.643,9.1025,240,0
219,COVID,National,National,Race and Ethnicity,Hispanic,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,6.4084,1.9237,9680,0
220,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,7.5777,5.2521,240,0
221,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,3.7183,2.0406,549,0
222,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,63.3999,14.3794,108,0
223,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,25.6001,8.732699999999998,289,0
224,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,24.4203,6.7561,549,0
225,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,19.114,10.719,108,0
226,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,8.2577,1.5707,5892,0
227,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,6.4147,2.0857,1920,0
228,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,26.7516,3.0105,2439,0
229,COVID,Region,Region 2,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,6.4147,2.0857,1920,0
230,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,66.7498,4.4744,1321,0
231,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,27.2505,8.9554,247,0
232,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,7.9222,0.9028,44337,0
233,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,10.565,2.4947,5839,0
234,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,19.9551,3.7743,1321,0
235,COVID,Region,Region 3,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,10.565,2.4947,5839,0
236,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,4.278,3.1434,511,0
237,COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,26.8077,7.2988,276,0
238,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,9.4038,0.939,24704,0
239,COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,60.794,9.1303,250,0
240,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,3.8933,0.8609999999999999,9241,0
241,COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,53.9011,8.6934,314,0
242,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,73.2929,7.9196,509,0
243,COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,11.3371,5.7443,314,0
244,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,11.3513,1.0692,22909,0
245,COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,5.0267,1.0985,6764,0
246,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 3,2025-12-20 00:00:00.0000000,17.7983,6.4047,509,0
247,COVID,Region,Region 6,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,2025-12-20 00:00:00.0000000,5.0267,1.0985,6764,0
248,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,6.3061,4.4635,362,0
249,COVID,Region,Region 7,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,2025-12-20 00:00:00.0000000,65.902,14.1512,90,0
250,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Vaccinated,December Week 3,2025-12-20 00:00:00.0000000,8.0159,1.1132,23939,0
